LAT,LON,averageSignal,radio,Network,MCC,MNC,TAC,CID,RANGE
31.623458862305,-8.0028533935547,0,UMTS,Orange,604,0,31200,53442686,1000
31.641311645508,-7.9959869384766,0,UMTS,Orange,604,0,31200,53442625,1000
31.62483215332,-7.9163360595703,0,UMTS,Orange,604,0,31200,53443915,1000
31.608352661133,-8.0055999755859,0,UMTS,Orange,604,0,31200,53441514,1000
31.646118,-8.00148,0,UMTS,Orange,604,0,31200,53442018,1000
31.626205,-7.988548,0,UMTS,Orange,604,0,31200,53442645,1000
31.627578735352,-8.0385589599609,0,UMTS,Orange,604,0,31200,53442218,1000
31.67839050293,-8.0413055419922,0,UMTS,Orange,604,0,31200,53443972,1000
31.567153930664,-8.0770111083984,0,UMTS,Orange,604,0,31200,53447933,1000
31.649551391602,-7.9973602294922,0,UMTS,Orange,604,0,31200,53442017,1000
31.627578735352,-8.0564117431641,0,UMTS,Orange,604,0,31200,53442027,1000
31.680745,-7.99893,0,UMTS,Orange,604,0,31200,53442110,1298
31.663284301758,-8.0138397216797,0,UMTS,Orange,604,0,31200,53441954,1000
31.63444519043,-8.0110931396484,0,UMTS,Orange,604,0,31200,53462415,1000
31.632649,-7.991867,0,UMTS,Orange,604,0,31200,53457116,1000
31.648178100586,-8.0179595947266,0,UMTS,Orange,604,0,31200,53451312,1000
31.633071899414,-7.9987335205078,0,UMTS,Orange,604,0,31200,53471641,1000
31.63444519043,-7.9534149169922,0,UMTS,Orange,604,0,31200,53451300,1000
31.616592407227,-7.9767608642578,0,UMTS,Orange,604,0,31200,53461361,1000
31.589127,-7.986374,0,UMTS,Orange,604,0,31200,53460922,1000
31.630325317383,-8.1374359130859,0,UMTS,Orange,604,0,31200,53451090,1000
31.64680480957,-7.9918670654297,0,UMTS,Orange,604,0,31200,53451270,1000
31.671524047852,-8.0275726318359,0,UMTS,Orange,604,0,31200,53451760,1000
31.664658,-8.012466,0,UMTS,Orange,604,0,31200,53451781,1000
31.61247253418,-8.0152130126953,0,UMTS,Orange,604,0,31200,53451181,1000
31.635818481445,-8.0014801025391,0,UMTS,Orange,604,0,31200,53471643,1000
31.716842651367,-7.9177093505859,0,UMTS,Orange,604,0,31200,53453840,1000
35.780410766602,-5.8275604248047,0,UMTS,Orange,604,0,31300,55783221,1000
35.785903930664,-5.8124542236328,0,UMTS,Orange,604,0,31300,55781171,1000
35.68222,-5.692291,0,UMTS,Orange,604,0,31300,55778537,1000
35.780410766602,-5.8316802978516,0,UMTS,Orange,604,0,31300,55783222,1000
35.763931274414,-5.7946014404297,0,UMTS,Orange,604,0,31300,55783158,1000
35.77766418457,-5.8028411865234,0,UMTS,Orange,604,0,31300,55783199,1000
35.732346,-5.897598,0,UMTS,Orange,604,0,31300,55780700,1000
35.784256,-5.812454,0,UMTS,Orange,604,0,31300,55781166,1000
35.785903930664,-5.8069610595703,0,UMTS,Orange,604,0,31300,55783141,1000
35.773544,-5.793915,0,UMTS,Orange,604,0,31300,55783157,1000
35.731888,-5.900803,0,UMTS,Orange,604,0,31300,55780696,1000
35.46524,-6.037674,0,UMTS,Orange,604,0,31300,55781137,1000
35.465927124023,-6.0335540771484,0,UMTS,Orange,604,0,31300,55781138,1000
31.659164428711,-7.9946136474609,0,UMTS,Orange,604,0,31200,53421475,1000
31.718215942383,-7.9822540283203,0,UMTS,Orange,604,0,31200,53421233,1000
31.59049987793,-8.0454254150391,0,UMTS,Orange,604,0,31200,53421547,1000
31.601486206055,-8.0275726318359,0,UMTS,Orange,604,0,31200,53431176,1000
31.623459,-7.989807,0,UMTS,Orange,604,0,31200,53431532,1000
31.593246459961,-7.9863739013672,0,UMTS,Orange,604,0,31200,53422386,1000
31.599426,-8.025513,0,UMTS,Orange,604,0,31200,53431685,1000
31.574020385742,-8.0660247802734,0,UMTS,Orange,604,0,31200,53422354,1000
31.64680480957,-7.9726409912109,0,UMTS,Orange,604,0,31200,53423294,1000
31.626205444336,-8.0124664306641,0,UMTS,Orange,604,0,31200,53422774,1000
31.633071899414,-8.0097198486328,0,UMTS,Orange,604,0,31200,53436425,1000
31.620712280273,-8.0028533935547,0,UMTS,Orange,604,0,31200,53431087,1000
31.637191772461,-8.0495452880859,0,UMTS,Orange,604,0,31200,53431039,1000
31.661911010742,-8.0289459228516,0,UMTS,Orange,604,0,31200,53422764,1000
31.591873168945,-7.9863739013672,0,UMTS,Orange,604,0,31200,53422387,1000
31.686630249023,-7.9740142822266,0,UMTS,Orange,604,0,31200,53431100,1000
31.628952026367,-8.0110931396484,0,UMTS,Orange,604,0,31200,53431126,1000
31.62483215332,-7.9918670654297,0,UMTS,Orange,604,0,31200,53431000,1000
31.649208,-7.99633,0,UMTS,Orange,604,0,31200,53422782,1000
31.620712280273,-8.0028533935547,0,UMTS,Orange,604,0,31200,53442687,1000
31.644058227539,-7.9451751708984,0,UMTS,Orange,604,0,31200,53442209,1000
31.648178100586,-8.0165863037109,0,UMTS,Orange,604,0,31200,53442193,1000
31.570587,-8.055725,0,UMTS,Orange,604,0,31200,53443653,2826
31.594619750977,-8.0289459228516,0,UMTS,Orange,604,0,31200,53442009,1000
31.697616577148,-7.8957366943359,0,UMTS,Orange,604,0,31200,53443905,1000
31.541576,-8.050575,0,UMTS,Orange,604,0,31200,53444155,1000
31.630325317383,-8.0701446533203,0,UMTS,Orange,604,0,31200,53441956,1000
31.69899,-7.866211,0,UMTS,Orange,604,0,31200,53443913,1000
31.648178100586,-7.9534149169922,0,UMTS,Orange,604,0,31200,53442211,1000
31.62483215332,-8.0124664306641,0,UMTS,Orange,604,0,31200,53451345,1000
31.642684936523,-8.0193328857422,0,UMTS,Orange,604,0,31200,53457034,1000
31.641311645508,-8.0055999755859,0,UMTS,Orange,604,0,31200,53456958,1000
31.631698608398,-7.9987335205078,0,UMTS,Orange,604,0,31200,53451230,1000
31.617965698242,-7.9795074462891,0,UMTS,Orange,604,0,31200,53457106,1000
31.636848,-8.010406,0,UMTS,Orange,604,0,31200,53462410,1000
31.674270629883,-8.0248260498047,0,UMTS,Orange,604,0,31200,53457531,1000
31.619338989258,-7.9726409912109,0,UMTS,Orange,604,0,31200,53461360,1000
31.620712280273,-7.9822540283203,0,UMTS,Orange,604,0,31200,53462685,1000
31.633071899414,-8.0110931396484,0,UMTS,Orange,604,0,31200,53476848,1000
31.650924682617,-7.9959869384766,0,UMTS,Orange,604,0,31200,53457174,1000
31.63444519043,-7.9520416259766,0,UMTS,Orange,604,0,31200,53450992,1000
31.635818481445,-8.0001068115234,0,UMTS,Orange,604,0,31200,53471640,1000
31.615219116211,-7.9795074462891,0,UMTS,Orange,604,0,31200,53457104,1000
31.652298,-8.01384,0,UMTS,Orange,604,0,31200,53451310,1000
31.682510375977,-8.1827545166016,0,UMTS,Orange,604,0,31200,53451095,1000
31.620712280273,-7.9808807373047,0,UMTS,Orange,604,0,31200,53462683,1000
31.685256958008,-8.0564117431641,0,UMTS,Orange,604,0,31200,53451260,1000
31.611099243164,-7.9863739013672,0,UMTS,Orange,604,0,31200,53457307,1000
31.639938354492,-8.0797576904297,0,UMTS,Orange,604,0,31200,53451571,1000
35.785903930664,-5.8083343505859,0,UMTS,Orange,604,0,31300,55783140,1000
35.780410766602,-5.8261871337891,0,UMTS,Orange,604,0,31300,55783218,1000
35.813369750977,-5.6160736083984,0,UMTS,Orange,604,0,31300,55778180,1000
35.464553833008,-6.0376739501953,0,UMTS,Orange,604,0,31300,55781142,1000
35.765396,-5.82637,0,UMTS,Orange,604,0,31300,55781919,1000
35.763931274414,-5.8344268798828,0,UMTS,Orange,604,0,31300,55783175,1000
35.772681,-5.826307,0,UMTS,Orange,604,0,31300,55783191,1000
35.736465454102,-5.8797454833984,0,UMTS,Orange,604,0,31300,55782166,1000
35.713119506836,-5.6504058837891,0,UMTS,Orange,604,0,31300,55778541,1000
35.737838745117,-5.8824920654297,0,UMTS,Orange,604,0,31300,55782168,1000
35.783157348633,-5.8110809326172,0,UMTS,Orange,604,0,31300,55781169,1000
35.784530639648,-5.7973480224609,0,UMTS,Orange,604,0,31300,55780826,1000
35.77766418457,-5.8000946044922,0,UMTS,Orange,604,0,31300,55782130,1000
35.774917602539,-5.7863616943359,0,UMTS,Orange,604,0,31300,55783223,1000
35.763245,-5.850906,0,UMTS,Orange,604,0,31300,55783184,1000
35.81749,-5.62706,0,UMTS,Orange,604,0,31300,55778178,1000
35.783844,-5.807648,0,UMTS,Orange,604,0,31300,55782129,1000
35.680160522461,-5.6970977783203,0,UMTS,Orange,604,0,31300,55778540,1000
35.770797729492,-5.8275604248047,0,UMTS,Orange,604,0,31300,55783318,1000
35.772171020508,-5.8083343505859,0,UMTS,Orange,604,0,31300,55783256,1000
35.776290893555,-5.8069610595703,0,UMTS,Orange,604,0,31300,55783274,1000
35.785903930664,-5.8344268798828,0,UMTS,Orange,604,0,31300,55783344,1000
35.781784057617,-5.8426666259766,0,UMTS,Orange,604,0,31300,55783303,1000
35.763931274414,-5.8042144775391,0,UMTS,Orange,604,0,31300,55783351,1000
35.773544311523,-5.7822418212891,0,UMTS,Orange,604,0,31300,55783286,1000
35.725479125977,-5.9017181396484,0,UMTS,Orange,604,0,31300,55783355,1000
35.772171020508,-5.8152008056641,0,UMTS,Orange,604,0,31300,55783309,1000
35.774917602539,-5.8234405517578,0,UMTS,Orange,604,0,31300,55783404,1000
35.770797729492,-5.8083343505859,0,UMTS,Orange,604,0,31300,55783354,1000
35.774917602539,-5.8275604248047,0,UMTS,Orange,604,0,31300,55783405,1000
35.774917602539,-5.8261871337891,0,UMTS,Orange,604,0,31300,55783403,1000
35.759811401367,-5.8014678955078,0,UMTS,Orange,604,0,31300,55783349,1000
35.776290893555,-5.8261871337891,0,UMTS,Orange,604,0,31300,55783387,1000
35.774917602539,-5.7822418212891,0,UMTS,Orange,604,0,31300,55783312,1000
35.744705200195,-5.8454132080078,0,UMTS,Orange,604,0,31300,55783408,1000
35.766677856445,-5.8083343505859,0,UMTS,Orange,604,0,31300,55783277,1000
35.726852416992,-5.7451629638672,0,UMTS,Orange,604,0,31300,55783894,1000
35.763931274414,-5.8165740966797,0,UMTS,Orange,604,0,31300,55783475,1000
35.754318237305,-5.7932281494141,0,UMTS,Orange,604,0,31300,55783419,1000
35.736465,-5.85743,0,UMTS,Orange,604,0,31300,55783600,1000
35.746078491211,-5.7987213134766,0,UMTS,Orange,604,0,31300,55783490,1000
35.735092163086,-5.7657623291016,0,UMTS,Orange,604,0,31300,55783432,1000
35.757064819336,-5.7904815673828,0,UMTS,Orange,604,0,31300,55783502,1000
35.773544311523,-5.8069610595703,0,UMTS,Orange,604,0,31300,55786135,1000
35.794143676758,-5.9085845947266,0,UMTS,Orange,604,0,31300,55785237,1000
35.754318237305,-5.7946014404297,0,UMTS,Orange,604,0,31300,55783507,1000
35.774917602539,-5.7987213134766,0,UMTS,Orange,604,0,31300,55786137,1000
35.765305,-5.836716,0,UMTS,Orange,604,0,31300,55792417,1000
35.761184692383,-5.7959747314453,0,UMTS,Orange,604,0,31300,55793421,1000
35.746078491211,-5.8426666259766,0,UMTS,Orange,604,0,31300,55790527,1000
35.761184692383,-5.7877349853516,0,UMTS,Orange,604,0,31300,55793396,1000
35.692520141602,-5.9181976318359,0,UMTS,Orange,604,0,31300,55792420,1000
35.762557983398,-5.8399200439453,0,UMTS,Orange,604,0,31300,55792156,1000
35.761185,-5.844555,0,UMTS,Orange,604,0,31300,55792138,1000
35.770797729492,-5.8028411865234,0,UMTS,Orange,604,0,31300,55793176,1000
35.776290893555,-5.7959747314453,0,UMTS,Orange,604,0,31300,55793301,1000
35.768051147461,-5.8014678955078,0,UMTS,Orange,604,0,31300,55793416,1000
35.773544311523,-5.7904815673828,0,UMTS,Orange,604,0,31300,55793290,1000
35.78727722168,-5.8673858642578,0,UMTS,Orange,604,0,31300,55793217,1000
35.750198364258,-5.8028411865234,0,UMTS,Orange,604,0,31300,55793241,1000
35.587463,-5.96489,0,UMTS,Orange,604,0,31300,55790257,1774
35.758438110352,-5.7918548583984,0,UMTS,Orange,604,0,31300,55793328,1000
35.744705200195,-5.8440399169922,0,UMTS,Orange,604,0,31300,55790530,1000
35.883407592773,-5.5048370361328,0,UMTS,Orange,604,0,31300,55815853,1000
35.754318237305,-5.8344268798828,0,UMTS,Orange,604,0,31300,55813461,1000
35.728225708008,-5.8866119384766,0,UMTS,Orange,604,0,31300,55814043,1000
35.766677856445,-5.8330535888672,0,UMTS,Orange,604,0,31300,55813250,1000
35.75569152832,-5.8028411865234,0,UMTS,Orange,604,0,31300,55813358,1000
35.780410766602,-5.8124542236328,0,UMTS,Orange,604,0,31300,55813294,1000
35.691146850586,-5.6874847412109,0,UMTS,Orange,604,0,31300,55815875,1000
35.766677856445,-5.8000946044922,0,UMTS,Orange,604,0,31300,55810346,1000
35.750198364258,-5.8385467529297,0,UMTS,Orange,604,0,31300,55813423,1000
35.788650512695,-5.9250640869141,0,UMTS,Orange,604,0,31300,55794039,1000
35.772171020508,-5.8124542236328,0,UMTS,Orange,604,0,31300,55813259,1000
35.746078491211,-5.8426666259766,0,UMTS,Orange,604,0,31300,55813488,1000
35.768051147461,-5.8165740966797,0,UMTS,Orange,604,0,31300,55813479,1000
35.780410766602,-5.8110809326172,0,UMTS,Orange,604,0,31300,55813293,1000
35.77766418457,-5.8028411865234,0,UMTS,Orange,604,0,31300,55813202,1000
35.776290893555,-5.8055877685547,0,UMTS,Orange,604,0,31300,55813308,1000
35.772171020508,-5.8152008056641,0,UMTS,Orange,604,0,31300,55813312,1000
35.47245,-6.028061,0,UMTS,Orange,604,0,31300,55831186,1000
35.766677856445,-5.8193206787109,0,UMTS,Orange,604,0,31300,55813511,1000
35.752944946289,-5.7946014404297,0,UMTS,Orange,604,0,31300,55793422,1000
35.790024,-5.84404,0,UMTS,Orange,604,0,31300,55813351,1000
34.000625610352,-5.1752471923828,0,UMTS,Orange,604,0,31500,54085233,1000
34.058303833008,-4.9665069580078,0,UMTS,Orange,604,0,31500,54085276,1000
34.016418,-5.031738,0,UMTS,Orange,604,0,31500,54085208,1000
34.062423706055,-4.9678802490234,0,UMTS,Orange,604,0,31500,54085275,1000
34.005432,-4.972687,0,UMTS,Orange,604,0,31500,54085272,1000
34.048690795898,-5.0392913818359,0,UMTS,Orange,604,0,31500,46614776,1000
28.014450073242,-12.21061706543,0,UMTS,Orange,604,0,31400,58008481,1000
34.05899,-5.011826,0,UMTS,Orange,604,0,31500,54077961,1000
34.017105102539,-4.9857330322266,0,UMTS,Orange,604,0,31500,54085261,1000
35.465927124023,-6.0308074951172,0,UMTS,Orange,604,0,31300,55831759,1000
35.465927,-6.036987,0,UMTS,Orange,604,0,31300,55831836,1000
34.070663452148,-5.0035858154297,0,UMTS,Orange,604,0,31500,54085242,1000
28.085861206055,-12.082901000977,0,UMTS,Orange,604,0,31400,58008421,1000
29.003906,-10.053864,0,UMTS,Orange,604,0,31400,58029380,1047
34.028549,-5.02327,0,UMTS,Orange,604,0,31500,54085210,1000
31.627578735352,-8.0028533935547,0,UMTS,Orange,604,0,31200,53421294,1000
31.650924682617,-8.0001068115234,0,UMTS,Orange,604,0,31200,53422783,1000
31.636734,-8.003311,0,UMTS,Orange,604,0,31200,53422395,1000
31.639389,-8.004776,0,UMTS,Orange,604,0,31200,53422394,1000
31.619338989258,-8.0083465576172,0,UMTS,Orange,604,0,31200,53422769,1000
31.631699,-7.99118,0,UMTS,Orange,604,0,31200,53423290,1000
31.60285949707,-8.0646514892578,0,UMTS,Orange,604,0,31200,53422352,1000
31.637191772461,-8.0165863037109,0,UMTS,Orange,604,0,31200,53430953,1000
31.637192,-8.0056,0,UMTS,Orange,604,0,31200,53422398,1000
31.601486206055,-7.9698944091797,0,UMTS,Orange,604,0,31200,53430988,1000
31.718215942383,-8.0797576904297,0,UMTS,Orange,604,0,31200,53432523,1000
31.645431518555,-7.9753875732422,0,UMTS,Orange,604,0,31200,53423291,1000
31.683883666992,-7.9904937744141,0,UMTS,Orange,604,0,31200,53431065,1000
31.622085571289,-7.9822540283203,0,UMTS,Orange,604,0,31200,53431531,1000
31.603546,-7.970581,0,UMTS,Orange,604,0,31200,53430989,1000
31.606979370117,-7.9863739013672,0,UMTS,Orange,604,0,31200,53447854,1000
31.563034057617,-8.0728912353516,0,UMTS,Orange,604,0,31200,53447930,1000
31.582260131836,-8.0522918701172,0,UMTS,Orange,604,0,31200,53443652,1000
31.688003540039,-8.0220794677734,0,UMTS,Orange,604,0,31200,53443970,1000
31.627578735352,-8.0577850341797,0,UMTS,Orange,604,0,31200,53442045,1000
31.598053,-8.026199,0,UMTS,Orange,604,0,31200,53441990,1000
31.622085571289,-8.0028533935547,0,UMTS,Orange,604,0,31200,53442683,1000
31.641311645508,-7.9918670654297,0,UMTS,Orange,604,0,31200,53442622,1000
31.639938354492,-7.9465484619141,0,UMTS,Orange,604,0,31200,53442210,1000
31.627579,-8.069687,0,UMTS,Orange,604,0,31200,53442046,1000
31.626455,-7.987747,0,UMTS,Orange,604,0,31200,53442642,1000
31.622085571289,-8.0110931396484,0,UMTS,Orange,604,0,31200,53451323,1000
31.633071899414,-8.0028533935547,0,UMTS,Orange,604,0,31200,53471642,1000
31.554794311523,-8.1003570556641,0,UMTS,Orange,604,0,31200,53447935,1000
31.66877746582,-8.0124664306641,0,UMTS,Orange,604,0,31200,53451035,1000
31.63444519043,-7.9891204833984,0,UMTS,Orange,604,0,31200,53457214,1000
31.635818481445,-7.9781341552734,0,UMTS,Orange,604,0,31200,53457006,1000
31.65641784668,-7.9877471923828,0,UMTS,Orange,604,0,31200,53451832,1000
31.656418,-7.987061,0,UMTS,Orange,604,0,31200,53451835,1000
31.593246,-7.986374,0,UMTS,Orange,604,0,31200,53460925,1000
31.623459,-8.022766,0,UMTS,Orange,604,0,31200,53451325,1000
31.649551391602,-7.9877471923828,0,UMTS,Orange,604,0,31200,53457154,1000
31.644058227539,-7.9959869384766,0,UMTS,Orange,604,0,31200,53451271,1000
31.642684936523,-7.9946136474609,0,UMTS,Orange,604,0,31200,53451274,1000
31.616592407227,-8.0124664306641,0,UMTS,Orange,604,0,31200,53451321,1000
31.675643920898,-8.0248260498047,0,UMTS,Orange,604,0,31200,53451031,1000
31.645431518555,-7.9946136474609,0,UMTS,Orange,604,0,31200,53451272,1000
31.644058227539,-7.9891204833984,0,UMTS,Orange,604,0,31200,53457007,1000
35.785904,-5.813278,0,UMTS,Orange,604,0,31300,55781168,1000
35.748825073242,-5.8577728271484,0,UMTS,Orange,604,0,31300,55782169,1000
35.750198364258,-5.7904815673828,0,UMTS,Orange,604,0,31300,55783232,1000
35.833969116211,-5.5844879150391,0,UMTS,Orange,604,0,31300,55778179,1000
35.811996459961,-5.8193206787109,0,UMTS,Orange,604,0,31300,55782236,1000
35.829849,-5.562515,0,UMTS,Orange,604,0,31300,55779256,1000
35.774917602539,-5.7932281494141,0,UMTS,Orange,604,0,31300,55783228,1000
35.828475952148,-5.6943511962891,0,UMTS,Orange,604,0,31300,55778156,1000
35.791397094727,-5.8371734619141,0,UMTS,Orange,604,0,31300,55782239,1000
35.74333190918,-5.7808685302734,0,UMTS,Orange,604,0,31300,55781359,1000
35.762557983398,-5.8399200439453,0,UMTS,Orange,604,0,31300,55783177,1000
35.750885,-5.620881,0,UMTS,Orange,604,0,31300,55778547,1514
35.781784057617,-5.8110809326172,0,UMTS,Orange,604,0,31300,55783289,1000
35.751571655273,-5.8358001708984,0,UMTS,Orange,604,0,31300,55783333,1000
35.772171020508,-5.8124542236328,0,UMTS,Orange,604,0,31300,55783307,1000
35.77766418457,-5.8069610595703,0,UMTS,Orange,604,0,31300,55783306,1000
35.759811401367,-5.7891082763672,0,UMTS,Orange,604,0,31300,55783391,1000
35.783157348633,-5.7616424560547,0,UMTS,Orange,604,0,31300,55783236,1000
35.780410766602,-5.8110809326172,0,UMTS,Orange,604,0,31300,55783290,1000
35.744705200195,-5.7987213134766,0,UMTS,Orange,604,0,31300,55783239,1000
35.772171,-5.793915,0,UMTS,Orange,604,0,31300,55783288,1000
35.774918,-5.800552,0,UMTS,Orange,604,0,31300,55783412,1000
35.794143676758,-5.8316802978516,0,UMTS,Orange,604,0,31300,55783265,1000
35.761184692383,-5.8330535888672,0,UMTS,Orange,604,0,31300,55783370,1000
35.785903930664,-5.8193206787109,0,UMTS,Orange,604,0,31300,55783366,1000
35.774917602539,-5.7822418212891,0,UMTS,Orange,604,0,31300,55783311,1000
35.759811401367,-5.7891082763672,0,UMTS,Orange,604,0,31300,55783394,1000
35.781784057617,-5.7698822021484,0,UMTS,Orange,604,0,31300,55783381,1000
35.769424438477,-5.8028411865234,0,UMTS,Orange,604,0,31300,55783353,1000
35.760841,-5.83992,0,UMTS,Orange,604,0,31300,55783484,1000
35.753632,-5.853653,0,UMTS,Orange,604,0,31300,55783486,1000
35.719985961914,-5.7355499267578,0,UMTS,Orange,604,0,31300,55783893,1000
35.78727722168,-5.8879852294922,0,UMTS,Orange,604,0,31300,55787156,1000
35.739212036133,-5.8522796630859,0,UMTS,Orange,604,0,31300,55783589,1000
35.754318237305,-5.8385467529297,0,UMTS,Orange,604,0,31300,55783472,1000
35.770797729492,-5.8179473876953,0,UMTS,Orange,604,0,31300,55783480,1000
35.719299,-5.924378,0,UMTS,Orange,604,0,31300,55783693,1000
35.731659,-5.877685,0,UMTS,Orange,604,0,31300,55783440,1000
35.769424438477,-5.8152008056641,0,UMTS,Orange,604,0,31300,55783479,1000
35.746078491211,-5.8426666259766,0,UMTS,Orange,604,0,31300,55783468,1000
35.750198364258,-5.7904815673828,0,UMTS,Orange,604,0,31300,55783504,1000
35.776290893555,-5.8014678955078,0,UMTS,Orange,604,0,31300,55786140,1000
35.776978,-5.801468,0,UMTS,Orange,604,0,31300,55786133,1000
35.758438110352,-5.9346771240234,0,UMTS,Orange,604,0,31300,55784044,1000
35.752944946289,-5.7891082763672,0,UMTS,Orange,604,0,31300,55785967,1000
35.79963684082,-5.7451629638672,0,UMTS,Orange,604,0,31300,55785240,1000
35.758438110352,-5.7959747314453,0,UMTS,Orange,604,0,31300,55783418,1000
35.736465454102,-5.8550262451172,0,UMTS,Orange,604,0,31300,55783590,1000
35.752944946289,-5.8234405517578,0,UMTS,Orange,604,0,31300,55783466,1000
35.75569152832,-5.9236907958984,0,UMTS,Orange,604,0,31300,55784039,1000
35.758438110352,-5.9333038330078,0,UMTS,Orange,604,0,31300,55784041,1000
35.769424438477,-5.8261871337891,0,UMTS,Orange,604,0,31300,55792416,1000
35.750198364258,-5.7918548583984,0,UMTS,Orange,604,0,31300,55793329,1000
35.768051147461,-5.8055877685547,0,UMTS,Orange,604,0,31300,55793356,1000
35.779037475586,-5.8385467529297,0,UMTS,Orange,604,0,31300,55793305,1000
35.74333190918,-5.8000946044922,0,UMTS,Orange,604,0,31300,55793242,1000
35.763245,-5.838547,0,UMTS,Orange,604,0,31300,55793180,1000
35.779037475586,-5.8097076416016,0,UMTS,Orange,604,0,31300,55793376,1000
35.750198364258,-5.7932281494141,0,UMTS,Orange,604,0,31300,55793380,1000
35.72135925293,-5.9099578857422,0,UMTS,Orange,604,0,31300,55793360,1000
35.781784057617,-5.8042144775391,0,UMTS,Orange,604,0,31300,55793303,1000
35.732345581055,-5.8563995361328,0,UMTS,Orange,604,0,31300,55792157,1000
35.761184692383,-5.9319305419922,0,UMTS,Orange,604,0,31300,55787178,1000
35.790024,-5.813736,0,UMTS,Orange,604,0,31300,55793412,1000
35.77766418457,-5.8083343505859,0,UMTS,Orange,604,0,31300,55793173,1000
35.77766418457,-5.7753753662109,0,UMTS,Orange,604,0,31300,55790681,1000
35.759811401367,-5.7891082763672,0,UMTS,Orange,604,0,31300,55793398,1000
35.758438110352,-5.8399200439453,0,UMTS,Orange,604,0,31300,55792140,1000
35.776978,-5.842667,0,UMTS,Orange,604,0,31300,55793306,1000
35.74333190918,-5.8509063720703,0,UMTS,Orange,604,0,31300,55792159,1000
35.780410766602,-5.8110809326172,0,UMTS,Orange,604,0,31300,55793174,1000
35.739212036133,-5.8509063720703,0,UMTS,Orange,604,0,31300,55790528,1000
35.744279,-5.777727,0,UMTS,Orange,604,0,31300,55793892,1000
35.73371887207,-5.8550262451172,0,UMTS,Orange,604,0,31300,55813302,1000
35.747451782227,-5.8426666259766,0,UMTS,Orange,604,0,31300,55813462,1000
35.759811401367,-5.8014678955078,0,UMTS,Orange,604,0,31300,55813353,1000
35.737838745117,-5.8550262451172,0,UMTS,Orange,604,0,31300,55813590,1000
35.737838745117,-5.7753753662109,0,UMTS,Orange,604,0,31300,55793435,1000
35.772171020508,-5.8138275146484,0,UMTS,Orange,604,0,31300,55813310,1000
35.758438,-5.840744,0,UMTS,Orange,604,0,31300,55813487,1000
35.766677856445,-5.8097076416016,0,UMTS,Orange,604,0,31300,55813402,1000
35.769424438477,-5.8248138427734,0,UMTS,Orange,604,0,31300,55812419,1000
35.763245,-5.84816,0,UMTS,Orange,604,0,31300,55813433,1000
35.739212036133,-5.8522796630859,0,UMTS,Orange,604,0,31300,55813589,1000
35.878601,-5.509644,0,UMTS,Orange,604,0,31300,55815852,1000
35.790023803711,-5.8440399169922,0,UMTS,Orange,604,0,31300,55813267,1000
35.765991,-5.855026,0,UMTS,Orange,604,0,31300,55813183,1000
34.017105102539,-5.0310516357422,0,UMTS,Orange,604,0,31500,33280515,1000
34.043197631836,-5.0351715087891,0,UMTS,Orange,604,0,31500,54085324,1000
35.465927124023,-6.0308074951172,0,UMTS,Orange,604,0,31300,55831760,1000
34.06379699707,-5.0035858154297,0,UMTS,Orange,604,0,31500,54085243,1000
34.062423706055,-4.9871063232422,0,UMTS,Orange,604,0,31500,54085219,1000
34.059677124023,-5.0461578369141,0,UMTS,Orange,604,0,31500,46416283,1000
34.039078,-4.997406,0,UMTS,Orange,604,0,31500,54085278,1000
34.032211303711,-5.0104522705078,0,UMTS,Orange,604,0,31500,54085209,1000
34.039077758789,-5.0022125244141,0,UMTS,Orange,604,0,31500,46614292,1000
34.018478393555,-4.9871063232422,0,UMTS,Orange,604,0,31500,54085260,1000
34.047317504883,-5.0049591064453,0,UMTS,Orange,604,0,31500,33283843,1000
33.997879,-5.053482,0,UMTS,Orange,604,0,31500,54085267,1000
34.004746,-5.175934,0,UMTS,Orange,604,0,31500,54085230,1000
33.974533081055,-5.1628875732422,0,UMTS,Orange,604,0,31500,54068360,1000
34.026718139648,-4.9747467041016,0,UMTS,Orange,604,0,31500,54085257,1000
34.014358520508,-4.9802398681641,0,UMTS,Orange,604,0,31500,54085271,1000
34.021672,-5.058091,0,UMTS,Orange,604,0,31500,54085227,1000
35.667801,-5.899658,0,UMTS,Orange,604,0,31300,55779176,1000
35.776290893555,-5.7946014404297,0,UMTS,Orange,604,0,31300,55783225,1000
35.774917602539,-5.7891082763672,0,UMTS,Orange,604,0,31300,55783226,1000
35.737838745117,-5.7753753662109,0,UMTS,Orange,604,0,31300,55781360,1000
35.776290893555,-5.8509063720703,0,UMTS,Orange,604,0,31300,55782238,1000
35.776291,-5.855713,0,UMTS,Orange,604,0,31300,55782241,1000
35.766678,-5.826187,0,UMTS,Orange,604,0,31300,55783243,1000
35.783157348633,-5.8303070068359,0,UMTS,Orange,604,0,31300,55783263,1000
35.779037475586,-5.8248138427734,0,UMTS,Orange,604,0,31300,55783390,1000
35.758438110352,-5.7904815673828,0,UMTS,Orange,604,0,31300,55783393,1000
35.754318237305,-5.8316802978516,0,UMTS,Orange,604,0,31300,55783331,1000
35.788650512695,-5.8344268798828,0,UMTS,Orange,604,0,31300,55783345,1000
35.719985961914,-5.9140777587891,0,UMTS,Orange,604,0,31300,55783357,1000
35.780411,-5.811768,0,UMTS,Orange,604,0,31300,55783291,1000
